year,EventId,EventScheduleId,EventType,EventName,FacilityId,FacilityName,AllDay,StartTimeISO8601,EndTimeISO8601,ItemColor,FontColor,top_events,duration,interval,duration_hour,month,location
2020,56,5,P,Hot Take Presents Sports Center @ The Warehouse,6,Virtual Classes,FALSE,2020-07-13 17:00:00 UTC,2020-07-13 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,7,Virtual Classes
2020,56,6,P,Hot Take Presents Sports Center @ The Warehouse,6,Virtual Classes,FALSE,2020-07-20 17:00:00 UTC,2020-07-20 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,7,Virtual Classes
2020,56,7,P,Hot Take Presents Sports Center @ The Warehouse,6,Virtual Classes,FALSE,2020-07-27 17:00:00 UTC,2020-07-27 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,7,Virtual Classes
2020,56,8,P,Hot Take Presents Sports Center @ The Warehouse,6,Virtual Classes,FALSE,2020-08-03 17:00:00 UTC,2020-08-03 18:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,8,Virtual Classes
2020,57,1,P,Athletes As Leaders,6,Virtual Classes,FALSE,2020-06-17 15:00:00 UTC,2020-06-17 08:00:00 UTC,#3b9712,#fff,Other,-25200,-25200,,6,Virtual Classes
2020,57,2,P,Athletes As Leaders,6,Virtual Classes,FALSE,2020-06-24 15:00:00 UTC,2020-06-24 08:00:00 UTC,#3b9712,#fff,Other,-25200,-25200,,6,Virtual Classes
2020,57,3,P,Athletes As Leaders,6,Virtual Classes,FALSE,2020-07-01 15:00:00 UTC,2020-07-01 08:00:00 UTC,#3b9712,#fff,Other,-25200,-25200,,7,Virtual Classes
2020,57,4,P,Athletes As Leaders,6,Virtual Classes,FALSE,2020-07-08 15:00:00 UTC,2020-07-08 08:00:00 UTC,#3b9712,#fff,Other,-25200,-25200,,7,Virtual Classes
2020,57,5,P,Athletes As Leaders,6,Virtual Classes,FALSE,2020-07-15 15:00:00 UTC,2020-07-15 16:00:00 UTC,#3b9712,#fff,Other,3600,3600,1,7,Virtual Classes
2020,57,6,P,Athletes As Leaders,6,Virtual Classes,FALSE,2020-07-22 15:00:00 UTC,2020-07-22 16:00:00 UTC,#3b9712,#fff,Other,3600,3600,1,7,Virtual Classes
2020,57,7,P,Athletes As Leaders,6,Virtual Classes,FALSE,2020-07-29 15:00:00 UTC,2020-07-29 16:00:00 UTC,#3b9712,#fff,Other,3600,3600,1,7,Virtual Classes
2020,57,8,P,Athletes As Leaders,6,Virtual Classes,FALSE,2020-08-05 15:00:00 UTC,2020-08-05 16:00:00 UTC,#3b9712,#fff,Other,3600,3600,1,8,Virtual Classes
2020,57,9,P,Athletes As Leaders,6,Virtual Classes,FALSE,2020-08-12 15:00:00 UTC,2020-08-12 16:00:00 UTC,#3b9712,#fff,Other,3600,3600,1,8,Virtual Classes
2020,57,10,P,Athletes As Leaders,6,Virtual Classes,FALSE,2020-08-19 15:00:00 UTC,2020-08-19 16:00:00 UTC,#3b9712,#fff,Other,3600,3600,1,8,Virtual Classes
2020,58,1,P,Intro to Emotion Series,6,Virtual Classes,FALSE,2020-06-16 16:00:00 UTC,2020-06-16 17:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,6,Virtual Classes
2020,58,2,P,Intro to Emotion Series,6,Virtual Classes,FALSE,2020-06-23 16:00:00 UTC,2020-06-23 17:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,6,Virtual Classes
2020,58,3,P,Intro to Emotion Series,6,Virtual Classes,FALSE,2020-06-30 16:00:00 UTC,2020-06-30 17:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,6,Virtual Classes
2020,58,4,P,Intro to Emotion Series,6,Virtual Classes,FALSE,2020-07-07 16:00:00 UTC,2020-07-07 17:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,58,5,P,Intro to Emotion Series,6,Virtual Classes,FALSE,2020-07-14 16:00:00 UTC,2020-07-14 17:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,58,6,P,Intro to Emotion Series,6,Virtual Classes,FALSE,2020-07-21 16:00:00 UTC,2020-07-21 17:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,58,7,P,Intro to Emotion Series,6,Virtual Classes,FALSE,2020-07-28 16:00:00 UTC,2020-07-28 17:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,58,8,P,Intro to Emotion Series,6,Virtual Classes,FALSE,2020-08-04 16:00:00 UTC,2020-08-04 17:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,Virtual Classes
2020,59,1,P,Champion Body,6,Virtual Classes,FALSE,2020-06-23 18:00:00 UTC,2020-06-23 19:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,6,Virtual Classes
2020,60,1,P,Failures and Goals,6,Virtual Classes,FALSE,2020-09-15 19:00:00 UTC,2020-09-15 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,9,Virtual Classes
2020,60,2,P,Failures and Goals,6,Virtual Classes,FALSE,2020-09-22 19:00:00 UTC,2020-09-22 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,9,Virtual Classes
2020,60,3,P,Failures and Goals,6,Virtual Classes,FALSE,2020-09-29 19:00:00 UTC,2020-09-29 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,9,Virtual Classes
2020,62,1,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-06-17 18:00:00 UTC,2020-06-17 19:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,6,Virtual Classes
2020,62,2,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-06-24 18:00:00 UTC,2020-06-24 19:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,6,Virtual Classes
2020,62,3,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-07-01 18:00:00 UTC,2020-07-01 19:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,62,4,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-07-08 18:00:00 UTC,2020-07-08 19:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,62,5,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-07-15 18:00:00 UTC,2020-07-15 19:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,62,6,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-07-22 18:00:00 UTC,2020-07-22 19:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,62,7,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-07-29 18:00:00 UTC,2020-07-29 19:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,62,8,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-08-05 18:00:00 UTC,2020-08-05 19:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,Virtual Classes
2020,62,9,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-08-12 18:00:00 UTC,2020-08-12 19:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,Virtual Classes
2020,62,10,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-08-19 18:00:00 UTC,2020-08-19 19:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,Virtual Classes
2020,62,11,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-08-26 18:00:00 UTC,2020-08-26 19:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,Virtual Classes
2020,62,12,P,Sex Ed Series,6,Virtual Classes,FALSE,2020-09-21 19:00:00 UTC,2020-09-21 20:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,9,Virtual Classes
2020,63,1,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-05-21 15:00:00 UTC,2020-05-21 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,5,Virtual Classes
2020,63,2,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-05-28 15:00:00 UTC,2020-05-28 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,5,Virtual Classes
2020,63,3,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-06-04 15:00:00 UTC,2020-06-04 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,6,Virtual Classes
2020,63,4,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-06-11 15:00:00 UTC,2020-06-11 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,6,Virtual Classes
2020,63,5,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-06-18 15:00:00 UTC,2020-06-18 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,6,Virtual Classes
2020,63,6,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-06-25 15:00:00 UTC,2020-06-25 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,6,Virtual Classes
2020,63,7,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-07-02 15:00:00 UTC,2020-07-02 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,63,8,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-07-09 15:00:00 UTC,2020-07-09 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,63,9,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-07-16 15:00:00 UTC,2020-07-16 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,63,10,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-07-23 15:00:00 UTC,2020-07-23 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,63,11,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-07-30 15:00:00 UTC,2020-07-30 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,7,Virtual Classes
2020,63,12,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-08-06 15:00:00 UTC,2020-08-06 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,Virtual Classes
2020,63,13,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-08-13 15:00:00 UTC,2020-08-13 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,Virtual Classes
2020,63,14,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-08-20 15:00:00 UTC,2020-08-20 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,Virtual Classes
2020,63,15,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-08-27 15:00:00 UTC,2020-08-27 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,Virtual Classes
2020,63,16,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-09-03 15:00:00 UTC,2020-09-03 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,9,Virtual Classes
2020,63,17,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-09-10 15:00:00 UTC,2020-09-10 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,9,Virtual Classes
2020,63,18,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-09-17 15:00:00 UTC,2020-09-17 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,9,Virtual Classes
2020,63,19,P,Yoga/Pilates/Mindfulness,6,Virtual Classes,FALSE,2020-09-24 15:00:00 UTC,2020-09-24 16:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,9,Virtual Classes
2020,64,1,P,Fashion Sense,6,Virtual Classes,FALSE,2020-09-09 19:00:00 UTC,2020-09-09 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,9,Virtual Classes
2020,64,2,P,Fashion Sense,6,Virtual Classes,FALSE,2020-09-16 19:00:00 UTC,2020-09-16 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,9,Virtual Classes
2020,64,3,P,Fashion Sense,6,Virtual Classes,FALSE,2020-09-23 19:00:00 UTC,2020-09-23 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,9,Virtual Classes
2020,64,4,P,Fashion Sense,6,Virtual Classes,FALSE,2020-09-30 19:00:00 UTC,2020-09-30 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,9,Virtual Classes
2020,65,1,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-06-18 19:00:00 UTC,2020-06-18 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,6,Virtual Classes
2020,65,2,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-06-25 19:00:00 UTC,2020-06-25 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,6,Virtual Classes
2020,65,3,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-07-02 19:00:00 UTC,2020-07-02 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,7,Virtual Classes
2020,65,4,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-07-09 19:00:00 UTC,2020-07-09 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,7,Virtual Classes
2020,65,5,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-07-16 19:00:00 UTC,2020-07-16 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,7,Virtual Classes
2020,65,6,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-07-23 19:00:00 UTC,2020-07-23 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,7,Virtual Classes
2020,65,7,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-07-30 19:00:00 UTC,2020-07-30 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,7,Virtual Classes
2020,65,8,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-08-06 19:00:00 UTC,2020-08-06 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,8,Virtual Classes
2020,65,9,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-08-13 19:00:00 UTC,2020-08-13 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,8,Virtual Classes
2020,65,10,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-08-20 19:00:00 UTC,2020-08-20 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,8,Virtual Classes
2020,65,11,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-08-27 19:00:00 UTC,2020-08-27 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,8,Virtual Classes
2020,65,12,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-09-03 19:00:00 UTC,2020-09-03 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,9,Virtual Classes
2020,65,13,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-09-10 19:00:00 UTC,2020-09-10 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,9,Virtual Classes
2020,65,14,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-09-17 19:00:00 UTC,2020-09-17 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,9,Virtual Classes
2020,65,15,P,Trap-ish & Paint,6,Virtual Classes,FALSE,2020-09-24 19:00:00 UTC,2020-09-24 20:00:00 UTC,#ffff00,#000,Other,3600,3600,1,9,Virtual Classes
2020,66,1,P,The Get Back w/ Brandon Wallace,6,Virtual Classes,FALSE,2020-06-18 18:00:00 UTC,2020-06-18 19:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,6,Virtual Classes
2020,66,2,P,The Get Back w/ Brandon Wallace,6,Virtual Classes,FALSE,2020-06-25 18:00:00 UTC,2020-06-25 19:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,6,Virtual Classes
2020,66,3,P,The Get Back w/ Brandon Wallace,6,Virtual Classes,FALSE,2020-07-02 18:00:00 UTC,2020-07-02 19:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,66,4,P,The Get Back w/ Brandon Wallace,6,Virtual Classes,FALSE,2020-07-09 18:00:00 UTC,2020-07-09 19:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,66,5,P,The Get Back w/ Brandon Wallace,6,Virtual Classes,FALSE,2020-07-16 18:00:00 UTC,2020-07-16 19:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,66,6,P,The Get Back w/ Brandon Wallace,6,Virtual Classes,FALSE,2020-07-23 18:00:00 UTC,2020-07-23 19:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,66,7,P,The Get Back w/ Brandon Wallace,6,Virtual Classes,FALSE,2020-07-30 18:00:00 UTC,2020-07-30 19:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,66,8,P,The Get Back w/ Brandon Wallace,6,Virtual Classes,FALSE,2020-08-06 18:00:00 UTC,2020-08-06 19:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,8,Virtual Classes
2020,66,9,P,The Get Back w/ Brandon Wallace,6,Virtual Classes,FALSE,2020-08-13 18:00:00 UTC,2020-08-13 19:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,8,Virtual Classes
2020,66,10,P,The Get Back w/ Brandon Wallace,6,Virtual Classes,FALSE,2020-08-20 18:00:00 UTC,2020-08-20 19:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,8,Virtual Classes
2020,67,1,P,Healthy Relationship Jeopardy,1,The Warehouse,FALSE,2020-08-04 20:00:00 UTC,2020-08-04 21:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,The Warehouse
2020,67,2,P,Healthy Relationship Jeopardy,1,The Warehouse,FALSE,2020-08-06 20:00:00 UTC,2020-08-06 21:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,The Warehouse
2020,67,3,P,Healthy Relationship Jeopardy,1,The Warehouse,FALSE,2020-08-18 20:00:00 UTC,2020-08-18 21:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,The Warehouse
2020,67,4,P,Healthy Relationship Jeopardy,1,The Warehouse,FALSE,2020-08-20 20:00:00 UTC,2020-08-20 21:00:00 UTC,#0000ff,#fff,Other,3600,3600,1,8,The Warehouse
2020,68,1,P,Real Talk with Tali,6,Virtual Classes,FALSE,2020-08-10 17:00:00 UTC,2020-08-10 19:00:00 UTC,#9900ff,#fff,Other,7200,7200,2,8,Virtual Classes
2020,68,2,P,Real Talk with Tali,6,Virtual Classes,FALSE,2020-08-17 17:00:00 UTC,2020-08-17 19:00:00 UTC,#9900ff,#fff,Other,7200,7200,2,8,Virtual Classes
2020,68,3,P,Real Talk with Tali,6,Virtual Classes,FALSE,2020-08-24 17:00:00 UTC,2020-08-24 19:00:00 UTC,#9900ff,#fff,Other,7200,7200,2,8,Virtual Classes
2020,68,4,P,Real Talk with Tali,6,Virtual Classes,FALSE,2020-08-31 17:00:00 UTC,2020-08-31 19:00:00 UTC,#9900ff,#fff,Other,7200,7200,2,8,Virtual Classes
2020,68,5,P,Real Talk with Tali,6,Virtual Classes,FALSE,2020-09-07 17:00:00 UTC,2020-09-07 19:00:00 UTC,#9900ff,#fff,Other,7200,7200,2,9,Virtual Classes
2020,68,6,P,Real Talk with Tali,6,Virtual Classes,FALSE,2020-09-14 17:00:00 UTC,2020-09-14 19:00:00 UTC,#9900ff,#fff,Other,7200,7200,2,9,Virtual Classes
2020,68,7,P,Real Talk with Tali,6,Virtual Classes,FALSE,2020-09-21 17:00:00 UTC,2020-09-21 19:00:00 UTC,#9900ff,#fff,Other,7200,7200,2,9,Virtual Classes
2020,68,8,P,Real Talk with Tali,6,Virtual Classes,FALSE,2020-09-28 17:00:00 UTC,2020-09-28 19:00:00 UTC,#9900ff,#fff,Other,7200,7200,2,9,Virtual Classes
2020,69,1,P,Career Discussion,6,Virtual Classes,FALSE,2020-06-22 19:00:00 UTC,2020-06-22 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,6,Virtual Classes
2020,69,2,P,Career Discussion,6,Virtual Classes,FALSE,2020-06-29 19:00:00 UTC,2020-06-29 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,6,Virtual Classes
2020,69,3,P,Career Discussion,6,Virtual Classes,FALSE,2020-07-06 19:00:00 UTC,2020-07-06 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,69,4,P,Career Discussion,6,Virtual Classes,FALSE,2020-07-13 19:00:00 UTC,2020-07-13 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,69,5,P,Career Discussion,6,Virtual Classes,FALSE,2020-07-20 19:00:00 UTC,2020-07-20 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,69,6,P,Career Discussion,6,Virtual Classes,FALSE,2020-07-27 19:00:00 UTC,2020-07-27 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,69,7,P,Career Discussion,6,Virtual Classes,FALSE,2020-08-03 19:00:00 UTC,2020-08-03 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,8,Virtual Classes
2020,69,8,P,Career Discussion,6,Virtual Classes,FALSE,2020-08-10 19:00:00 UTC,2020-08-10 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,8,Virtual Classes
2020,69,9,P,Career Discussion,6,Virtual Classes,FALSE,2020-08-17 19:00:00 UTC,2020-08-17 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,8,Virtual Classes
2020,69,10,P,Career Discussion,6,Virtual Classes,FALSE,2020-08-24 19:00:00 UTC,2020-08-24 20:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,8,Virtual Classes
2020,70,1,P,Electronic Music Production,6,Virtual Classes,FALSE,2020-06-24 16:00:00 UTC,2020-06-24 18:00:00 UTC,#ff8c00,#000,Other,7200,7200,2,6,Virtual Classes
2020,70,2,P,Electronic Music Production,6,Virtual Classes,FALSE,2020-07-01 16:00:00 UTC,2020-07-01 18:00:00 UTC,#ff8c00,#000,Other,7200,7200,2,7,Virtual Classes
2020,70,3,P,Electronic Music Production,6,Virtual Classes,FALSE,2020-07-08 16:00:00 UTC,2020-07-08 18:00:00 UTC,#ff8c00,#000,Other,7200,7200,2,7,Virtual Classes
2020,70,4,P,Electronic Music Production,6,Virtual Classes,FALSE,2020-07-15 16:00:00 UTC,2020-07-15 18:00:00 UTC,#ff8c00,#000,Other,7200,7200,2,7,Virtual Classes
2020,71,1,P,PowHer Hour,6,Virtual Classes,FALSE,2020-07-16 13:00:00 UTC,2020-07-16 14:00:00 UTC,#ff8c00,#000,Other,3600,3600,1,7,Virtual Classes
2020,71,2,P,PowHer Hour,6,Virtual Classes,FALSE,2020-07-23 13:00:00 UTC,2020-07-23 14:00:00 UTC,#ff8c00,#000,Other,3600,3600,1,7,Virtual Classes
2020,71,3,P,PowHer Hour,6,Virtual Classes,FALSE,2020-07-30 13:00:00 UTC,2020-07-30 14:00:00 UTC,#ff8c00,#000,Other,3600,3600,1,7,Virtual Classes
2020,71,4,P,PowHer Hour,6,Virtual Classes,FALSE,2020-08-06 13:00:00 UTC,2020-08-06 14:00:00 UTC,#ff8c00,#000,Other,3600,3600,1,8,Virtual Classes
2020,71,5,P,PowHer Hour,6,Virtual Classes,FALSE,2020-08-13 13:00:00 UTC,2020-08-13 14:00:00 UTC,#ff8c00,#000,Other,3600,3600,1,8,Virtual Classes
2020,71,6,P,PowHer Hour,6,Virtual Classes,FALSE,2020-08-20 13:00:00 UTC,2020-08-20 14:00:00 UTC,#ff8c00,#000,Other,3600,3600,1,8,Virtual Classes
2020,71,7,P,PowHer Hour,6,Virtual Classes,FALSE,2020-08-27 13:00:00 UTC,2020-08-27 14:00:00 UTC,#ff8c00,#000,Other,3600,3600,1,8,Virtual Classes
2020,72,1,P,Young Money: Let's Get Financially Fit,6,Virtual Classes,FALSE,2020-07-02 16:00:00 UTC,2020-07-02 17:00:00 UTC,#ff8c00,#000,Other,3600,3600,1,7,Virtual Classes
2020,72,2,P,Young Money: Let's Get Financially Fit,6,Virtual Classes,FALSE,2020-07-16 16:00:00 UTC,2020-07-16 17:00:00 UTC,#ff8c00,#000,Other,3600,3600,1,7,Virtual Classes
2020,72,3,P,Young Money: Let's Get Financially Fit,6,Virtual Classes,FALSE,2020-07-30 16:00:00 UTC,2020-07-30 17:00:00 UTC,#ff8c00,#000,Other,3600,3600,1,7,Virtual Classes
2020,72,4,P,Young Money: Let's Get Financially Fit,6,Virtual Classes,FALSE,2020-08-13 16:00:00 UTC,2020-08-13 17:00:00 UTC,#ff8c00,#000,Other,3600,3600,1,8,Virtual Classes
2020,74,1,P,Trap Yoga,-1,,FALSE,2020-07-14 12:00:00 UTC,2020-07-14 13:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,7,Other
2020,74,2,P,Trap Yoga,-1,,FALSE,2020-07-16 12:00:00 UTC,2020-07-16 13:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,7,Other
2020,74,3,P,Trap Yoga,-1,,FALSE,2020-07-21 12:00:00 UTC,2020-07-21 13:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,7,Other
2020,74,4,P,Trap Yoga,-1,,FALSE,2020-07-23 12:00:00 UTC,2020-07-23 13:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,7,Other
2020,74,5,P,Trap Yoga,-1,,FALSE,2020-07-28 12:00:00 UTC,2020-07-28 13:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,7,Other
2020,74,6,P,Trap Yoga,-1,,FALSE,2020-07-30 12:00:00 UTC,2020-07-30 13:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,7,Other
2020,74,7,P,Trap Yoga,-1,,FALSE,2020-08-04 12:00:00 UTC,2020-08-04 13:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,8,Other
2020,74,8,P,Trap Yoga,-1,,FALSE,2020-08-06 12:00:00 UTC,2020-08-06 13:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,8,Other
2020,74,9,P,Trap Yoga,-1,,FALSE,2020-08-11 12:00:00 UTC,2020-08-11 13:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,8,Other
2020,74,10,P,Trap Yoga,-1,,FALSE,2020-08-13 12:00:00 UTC,2020-08-13 13:00:00 UTC,#0f61aa,#fff,Other,3600,3600,1,8,Other
2020,75,1,P,Professional Development,6,Virtual Classes,FALSE,2020-07-14 13:00:00 UTC,2020-07-14 14:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,75,2,P,Professional Development,6,Virtual Classes,FALSE,2020-07-21 13:00:00 UTC,2020-07-21 14:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,75,3,P,Professional Development,6,Virtual Classes,FALSE,2020-07-28 13:00:00 UTC,2020-07-28 14:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,7,Virtual Classes
2020,75,4,P,Professional Development,6,Virtual Classes,FALSE,2020-08-04 13:00:00 UTC,2020-08-04 14:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,8,Virtual Classes
2020,75,5,P,Professional Development,6,Virtual Classes,FALSE,2020-08-11 13:00:00 UTC,2020-08-11 14:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,8,Virtual Classes
2020,75,6,P,Professional Development,6,Virtual Classes,FALSE,2020-08-18 13:00:00 UTC,2020-08-18 14:00:00 UTC,#ff0000,#fff,Other,3600,3600,1,8,Virtual Classes
